,YY,MM,DD,ST,PL,MD,DU,TSP,Q_TSP,SO2,Q_SO2,SO4,Q_SO4,HG,Q_HG,PB,Q_PB,CD,Q_CD,NO2,Q_NO2,NO,Q_NO,Примечание,с  аэрозол,Unnamed: 25,Unnamed: 26,Unnamed: 27,y_m
1177,87.0,8.0,31.0,4.0,1.0,1.0,1.0,18.0,0.0,,,0.2,0.0,1.6,0.0,1,3.0,0.1,3.0,,,,,,0.05555555555555555,,,,1987-08-31
1178,87.0,9.0,1.0,4.0,1.0,1.0,1.0,18.0,0.0,,,0.4,0.0,16,0.0,1,3.0,0.36,0.0,,,,,,0.05555555555555555,,,,1987-09-01
1179,87.0,9.0,2.0,4.0,1.0,1.0,1.0,29.0,0.0,,,0.4,0.0,4.6,0.0,3.3,0.0,0.1,3.0,,,,,,0.11379310344827585,,,,1987-09-02
1180,87.0,9.0,3.0,4.0,1.0,1.0,1.0,30.0,0.0,,,1.7,0.0,6.7,0.0,7.6,0.0,0.1,3.0,,,,,,0.2533333333333333,,,,1987-09-03
1181,87.0,9.0,4.0,4.0,1.0,1.0,1.0,26.0,0.0,,,1.5,0.0,3.5,0.0,4.2,0.0,0.1,3.0,,,,,,0.16153846153846155,,,,1987-09-04
1182,87.0,9.0,5.0,4.0,1.0,1.0,1.0,20.0,0.0,,,1.4,0.0,2.8,0.0,4,0.0,0.1,3.0,,,,,,0.2,,,,1987-09-05
1183,87.0,9.0,6.0,4.0,1.0,1.0,1.0,29.0,0.0,,,3.6,0.0,6.3,0.0,2.3,0.0,0.21,0.0,,,,,,0.0793103448275862,,,,1987-09-06
1184,87.0,9.0,7.0,4.0,1.0,1.0,1.0,56.0,0.0,,,1.9,0.0,5.8,0.0,6.8,0.0,0.1,3.0,,,,,,0.12142857142857143,,,,1987-09-07
1185,87.0,9.0,8.0,4.0,1.0,1.0,1.0,76.0,0.0,,,9.3,0.0,18,0.0,19,0.0,0.1,3.0,,,,,,0.25,,,,1987-09-08
1186,87.0,9.0,9.0,4.0,1.0,1.0,1.0,51.0,0.0,,,1.3,0.0,25,0.0,8.6,0.0,0.24,0.0,,,,,,0.16862745098039214,,,,1987-09-09
1187,87.0,9.0,10.0,4.0,1.0,1.0,1.0,57.0,0.0,,,0.6,0.0,9.5,0.0,5.5,0.0,0.1,3.0,,,,,,0.09649122807017543,,,,1987-09-10
1188,87.0,9.0,11.0,4.0,1.0,1.0,1.0,65.0,0.0,,,2.6,0.0,2.9,0.0,9.5,0.0,0.31,0.0,,,,,,0.14615384615384616,,,,1987-09-11
1189,87.0,9.0,12.0,4.0,1.0,1.0,1.0,56.0,0.0,,,2.2,0.0,11,0.0,11,0.0,0.24,0.0,,,,,,0.19642857142857142,,,,1987-09-12
1190,87.0,9.0,13.0,4.0,1.0,1.0,1.0,56.0,0.0,,,1.7,0.0,2.9,0.0,3.5,0.0,0.1,3.0,,,,,,0.0625,,,,1987-09-13
1191,87.0,9.0,14.0,4.0,1.0,1.0,1.0,58.0,0.0,,,0.9,0.0,2.8,0.0,4.4,0.0,0.1,3.0,,,,,,0.07586206896551725,,,,1987-09-14
1192,87.0,9.0,15.0,4.0,1.0,1.0,1.0,61.0,0.0,,,1.1,0.0,2.9,0.0,8.4,0.0,0.1,3.0,,,,,,0.1377049180327869,,,,1987-09-15
1193,87.0,9.0,16.0,4.0,1.0,1.0,1.0,57.0,0.0,,,1.3,0.0,8.9,0.0,4.2,0.0,0.2,0.0,,,,,,0.0736842105263158,,,,1987-09-16
1194,87.0,9.0,17.0,4.0,1.0,1.0,1.0,52.0,0.0,0.07,0.0,1.2,0.0,1.8,0.0,3.6,0.0,0.1,3.0,,,,,,0.06923076923076923,,,,1987-09-17
1195,87.0,9.0,18.0,4.0,1.0,1.0,1.0,57.0,0.0,0.02,3.0,3.3,0.0,6,0.0,4.9,0.0,0.1,3.0,,,,,,0.08596491228070176,,,,1987-09-18
1196,87.0,9.0,19.0,4.0,1.0,1.0,1.0,58.0,0.0,0.09,0.0,1.8,0.0,5.9,0.0,3.1,0.0,0.1,3.0,,,,,,0.05344827586206897,,,,1987-09-19
1197,87.0,9.0,20.0,4.0,1.0,1.0,1.0,49.0,0.0,0.02,3.0,1.3,0.0,7.2,0.0,2.8,0.0,0.1,3.0,,,,,,0.05714285714285714,,,,1987-09-20
1198,87.0,9.0,21.0,4.0,1.0,1.0,1.0,35.0,0.0,0.13,0.0,4.0,0.0,4.4,0.0,11,0.0,0.1,3.0,,,,,,0.3142857142857143,,,,1987-09-21
1199,87.0,9.0,22.0,4.0,1.0,1.0,1.0,36.0,0.0,0.02,3.0,3.4,0.0,2.4,0.0,4.7,0.0,0.1,3.0,,,,,,0.13055555555555556,,,,1987-09-22
1200,87.0,9.0,23.0,4.0,1.0,1.0,1.0,48.0,0.0,0.02,3.0,8.7,0.0,2.7,0.0,6,0.0,0.1,3.0,,,,,,0.125,,,,1987-09-23
1201,87.0,9.0,24.0,4.0,1.0,1.0,1.0,102.0,0.0,0.02,3.0,20.0,0.0,2.3,0.0,23,0.0,0.1,3.0,,,,,,0.22549019607843138,,,,1987-09-24
1202,87.0,9.0,25.0,4.0,1.0,1.0,1.0,82.0,0.0,0.06,0.0,7.2,0.0,4.6,0.0,18,0.0,0.38,0.0,,,,,,0.21951219512195122,,,,1987-09-25
1203,87.0,9.0,26.0,4.0,1.0,1.0,1.0,43.0,0.0,0.06,0.0,5.6,0.0,23,0.0,10,0.0,0.1,3.0,,,,,,0.23255813953488372,,,,1987-09-26
1204,87.0,9.0,27.0,4.0,1.0,1.0,1.0,36.0,0.0,0.02,3.0,1.3,0.0,6.6,0.0,5.6,0.0,0.1,3.0,,,,,,0.15555555555555556,,,,1987-09-27
1205,87.0,9.0,28.0,4.0,1.0,1.0,1.0,109.0,0.0,0.02,3.0,2.0,0.0,2.7,0.0,7.1,0.0,0.1,3.0,,,,,,0.06513761467889909,,,,1987-09-28
1206,87.0,9.0,29.0,4.0,1.0,1.0,1.0,40.0,0.0,0.02,3.0,1.7,0.0,6.7,0.0,8.7,0.0,0.38,0.0,,,,,,0.21749999999999997,,,,1987-09-29
1207,87.0,9.0,30.0,4.0,1.0,1.0,1.0,35.0,0.0,0.02,3.0,1.7,0.0,10,0.0,16,0.0,0.3,0.0,,,,,,0.45714285714285713,,,,1987-09-30
1208,87.0,10.0,1.0,4.0,1.0,1.0,1.0,9.0,0.0,0.02,3.0,1.4,0.0,4.3,0.0,21,0.0,0.54,0.0,,,,,,2.3333333333333335,,,,1987-10-01
1209,87.0,10.0,2.0,4.0,1.0,1.0,1.0,5.0,0.0,0.03,0.0,2.9,0.0,5.3,0.0,20,0.0,0.53,0.0,,,,,,4,,,,1987-10-02
1210,87.0,10.0,3.0,4.0,1.0,1.0,1.0,,,0.28,0.0,1.6,0.0,2.3,0.0,9.7,0.0,0.1,3.0,,,,,,,,,,1987-10-03
1211,87.0,10.0,4.0,4.0,1.0,1.0,1.0,,,0.25,0.0,1.4,0.0,2.1,0.0,6.9,0.0,0.1,3.0,,,,,,,,,,1987-10-04
1212,87.0,10.0,5.0,4.0,1.0,1.0,1.0,,,0.02,3.0,1.5,0.0,2.5,0.0,19,0.0,0.1,3.0,,,,,,,,,,1987-10-05
1213,87.0,10.0,6.0,4.0,1.0,1.0,1.0,14.0,0.0,1.6,0.0,5.1,0.0,4.7,0.0,17,0.0,0.3,0.0,,,,,,1.2142857142857142,,,,1987-10-06
1214,87.0,10.0,7.0,4.0,1.0,1.0,1.0,35.0,0.0,0.14,0.0,3.5,0.0,19,0.0,15,0.0,0.1,3.0,,,,,,0.42857142857142855,,,,1987-10-07
1215,87.0,10.0,8.0,4.0,1.0,1.0,1.0,35.0,0.0,0.13,0.0,2.6,0.0,1.3,0.0,14,0.0,0.2,0.0,,,,,,0.4,,,,1987-10-08
1216,87.0,10.0,9.0,4.0,1.0,1.0,1.0,34.0,0.0,,,2.1,0.0,2.5,0.0,15,0.0,0.23,0.0,,,,,,0.4411764705882353,,,,1987-10-09
1217,87.0,10.0,10.0,4.0,1.0,1.0,1.0,57.0,0.0,0.17,0.0,3.1,0.0,1.4,0.0,24,0.0,0.34,0.0,,,,,,0.42105263157894735,,,,1987-10-10
1218,87.0,10.0,11.0,4.0,1.0,1.0,1.0,53.0,0.0,0.15,0.0,5.2,0.0,4.5,0.0,21,0.0,0.29,0.0,,,,,,0.39622641509433965,,,,1987-10-11
1219,87.0,10.0,12.0,4.0,1.0,1.0,1.0,43.0,0.0,0.13,0.0,4.4,0.0,1.6,0.0,20,0.0,0.5,0.0,,,,,,0.46511627906976744,,,,1987-10-12
1220,87.0,10.0,13.0,4.0,1.0,1.0,1.0,35.0,0.0,0.63,0.0,2.8,0.0,2.2,0.0,14,0.0,0.42,0.0,,,,,,0.4,,,,1987-10-13
1221,87.0,10.0,14.0,4.0,1.0,1.0,1.0,53.0,0.0,0.51,0.0,3.5,0.0,2.3,0.0,15,0.0,0.32,0.0,,,,,,0.2830188679245283,,,,1987-10-14
1222,87.0,10.0,15.0,4.0,1.0,1.0,1.0,43.0,0.0,0.56,0.0,2.1,0.0,2.3,0.0,15,0.0,0.52,0.0,,,,,,0.3488372093023256,,,,1987-10-15
1223,87.0,10.0,16.0,4.0,1.0,1.0,1.0,46.0,0.0,0.2,0.0,2.8,0.0,1.3,0.0,17,0.0,0.53,0.0,,,,,,0.3695652173913043,,,,1987-10-16
1224,87.0,10.0,17.0,4.0,1.0,1.0,1.0,54.0,0.0,0.03,0.0,7.8,0.0,3.9,0.0,16,0.0,0.32,0.0,,,,,,0.2962962962962963,,,,1987-10-17
1225,87.0,10.0,18.0,4.0,1.0,1.0,1.0,42.0,0.0,0.16,0.0,7.9,0.0,3.4,0.0,18,0.0,0.28,0.0,,,,,,0.42857142857142855,,,,1987-10-18
1226,87.0,10.0,19.0,4.0,1.0,1.0,1.0,43.0,0.0,4.9,0.0,3.8,0.0,3.5,0.0,11,0.0,0.1,3.0,,,,,,0.2558139534883721,,,,1987-10-19
1227,87.0,10.0,20.0,4.0,1.0,1.0,1.0,9.0,0.0,0.1,0.0,1.0,0.0,6.7,0.0,3.4,0.0,0.1,3.0,,,,,,0.37777777777777777,,,,1987-10-20
1228,87.0,10.0,21.0,4.0,1.0,1.0,1.0,26.0,0.0,0.14,0.0,3.0,0.0,4.2,0.0,59,0.0,0.67,0.0,,,,,,2.269230769230769,,,,1987-10-21
1229,87.0,10.0,22.0,4.0,1.0,1.0,1.0,32.0,0.0,0.16,0.0,3.4,0.0,7.1,0.0,60,0.0,1.2,0.0,,,,,,1.875,,,,1987-10-22
1230,87.0,10.0,23.0,4.0,1.0,1.0,1.0,45.0,0.0,0.18,0.0,9.0,0.0,1.6,0.0,52,0.0,1.1,0.0,,,,,,1.1555555555555554,,,,1987-10-23
1231,87.0,10.0,24.0,4.0,1.0,1.0,1.0,11.0,0.0,0.06,0.0,2.6,0.0,2.1,0.0,10,0.0,0.36,0.0,,,,,,0.9090909090909091,,,,1987-10-24
1232,87.0,10.0,25.0,4.0,1.0,1.0,1.0,27.0,0.0,0.43,0.0,1.2,0.0,1.6,0.0,14,0.0,0.29,0.0,,,,,,0.5185185185185185,,,,1987-10-25
1233,87.0,10.0,26.0,4.0,1.0,1.0,1.0,21.0,0.0,0.11,0.0,2.2,0.0,3.4,0.0,11,0.0,0.1,3.0,,,,,,0.5238095238095238,,,,1987-10-26
1234,87.0,10.0,27.0,4.0,1.0,1.0,1.0,46.0,0.0,0.35,0.0,2.3,0.0,9.3,0.0,19,0.0,0.42,0.0,,,,,,0.41304347826086957,,,,1987-10-27
1235,87.0,10.0,28.0,4.0,1.0,1.0,1.0,104.0,0.0,0.22,0.0,3.1,0.0,1.9,0.0,58,0.0,1.1,0.0,,,,,,0.5576923076923077,,,,1987-10-28
1236,87.0,10.0,29.0,4.0,1.0,1.0,1.0,118.0,0.0,0.23,0.0,3.6,0.0,2.6,0.0,62,0.0,1.5,0.0,,,,,,0.5254237288135594,,,,1987-10-29
1237,87.0,10.0,30.0,4.0,1.0,1.0,1.0,57.0,0.0,0.45,0.0,2.9,0.0,1.6,0.0,19,0.0,0.97,0.0,,,,,,0.3333333333333333,,,,1987-10-30
1238,87.0,10.0,31.0,4.0,1.0,1.0,1.0,82.0,0.0,23.0,0.0,2.6,0.0,6.3,0.0,33,0.0,0.72,0.0,,,,,,0.4024390243902439,,,,1987-10-31
1239,87.0,11.0,1.0,4.0,1.0,1.0,1.0,55.0,0.0,0.17,0.0,7.2,0.0,3.3,0.0,31,0.0,0.57,0.0,,,,,,0.5636363636363636,,,,1987-11-01
1240,87.0,11.0,2.0,4.0,1.0,1.0,1.0,46.0,0.0,0.02,3.0,3.7,0.0,2.9,0.0,1,3.0,0.1,3.0,,,,,,0.021739130434782608,,,,1987-11-02
1241,87.0,11.0,3.0,4.0,1.0,1.0,1.0,69.0,0.0,0.02,3.0,6.7,0.0,6.1,0.0,30,0.0,0.44,0.0,,,,,,0.43478260869565216,,,,1987-11-03
1242,87.0,11.0,4.0,4.0,1.0,1.0,1.0,25.0,0.0,0.02,3.0,2.2,0.0,2.4,0.0,16,0.0,0.1,3.0,,,,,,0.64,,,,1987-11-04
1243,87.0,11.0,5.0,4.0,1.0,1.0,1.0,,,1.3,0.0,1.3,0.0,5.1,0.0,3.4,0.0,0.1,3.0,,,,,,,,,,1987-11-05
1244,87.0,11.0,6.0,4.0,1.0,1.0,1.0,,,0.37,0.0,,,2.9,0.0,2.6,0.0,0.1,3.0,,,,,,,,,,1987-11-06
1245,87.0,11.0,7.0,4.0,1.0,1.0,1.0,,,0.74,0.0,,,9.4,0.0,1,3.0,0.1,3.0,,,,,,,,,,1987-11-07
1246,87.0,11.0,8.0,4.0,1.0,1.0,1.0,,,0.53,0.0,,,2.4,0.0,3.5,0.0,0.1,3.0,,,,,,,,,,1987-11-08
1247,87.0,11.0,9.0,4.0,1.0,1.0,1.0,8.0,0.0,1.3,0.0,,,2,0.0,6.9,0.0,0.2,0.0,,,,,,0.8625,,,,1987-11-09
1248,87.0,11.0,10.0,4.0,1.0,1.0,1.0,,,0.64,0.0,,,5,0.0,8.3,0.0,0.1,3.0,,,,,,,,,,1987-11-10
1249,87.0,11.0,11.0,4.0,1.0,1.0,1.0,2.0,0.0,1.4,0.0,1.8,0.0,4.9,0.0,7.8,0.0,0.1,3.0,,,,,,3.9,,,,1987-11-11
1250,87.0,11.0,12.0,4.0,1.0,1.0,1.0,6.0,0.0,0.53,0.0,2.4,0.0,6.1,0.0,23,0.0,0.27,0.0,,,,,,3.8333333333333335,,,,1987-11-12
1251,87.0,11.0,13.0,4.0,1.0,1.0,1.0,42.0,0.0,12.0,0.0,12.0,0.0,2.4,0.0,29,0.0,0.31,0.0,,,,,,0.6904761904761905,,,,1987-11-13
1252,87.0,11.0,14.0,4.0,1.0,1.0,1.0,16.0,0.0,7.4,0.0,11.0,0.0,7.4,0.0,15,0.0,0.24,0.0,,,,,,0.9375,,,,1987-11-14
1253,87.0,11.0,15.0,4.0,1.0,1.0,1.0,16.0,0.0,3.8,0.0,4.0,0.0,6.3,0.0,10,0.0,0.22,0.0,,,,,,0.625,,,,1987-11-15
1254,87.0,11.0,16.0,4.0,1.0,1.0,1.0,20.0,0.0,5.5,0.0,4.3,0.0,4.9,0.0,9.6,0.0,0.1,3.0,,,,,,0.48,,,,1987-11-16
1255,87.0,11.0,17.0,4.0,1.0,1.0,1.0,20.0,0.0,5.3,0.0,4.0,0.0,9.7,0.0,17,0.0,0.21,0.0,,,,,,0.85,,,,1987-11-17
1256,87.0,11.0,18.0,4.0,1.0,1.0,1.0,20.0,0.0,13.0,0.0,4.7,0.0,9.7,0.0,24,0.0,0.45,0.0,,,,,,1.2,,,,1987-11-18
1257,87.0,11.0,19.0,4.0,1.0,1.0,1.0,31.0,0.0,5.4,0.0,8.9,0.0,3.9,0.0,11,0.0,0.1,3.0,,,,,,0.3548387096774194,,,,1987-11-19
1258,87.0,11.0,20.0,4.0,1.0,1.0,1.0,43.0,0.0,17.0,0.0,9.1,0.0,6.5,0.0,21,0.0,0.27,0.0,,,,,,0.4883720930232558,,,,1987-11-20
1259,87.0,11.0,21.0,4.0,1.0,1.0,1.0,34.0,0.0,28.0,0.0,11.0,0.0,5,0.0,29,0.0,0.33,0.0,,,,,,0.8529411764705882,,,,1987-11-21
1260,87.0,11.0,22.0,4.0,1.0,1.0,1.0,28.0,0.0,29.0,0.0,11.0,0.0,3.7,0.0,79,0.0,1.3,0.0,,,,,,2.8214285714285716,,,,1987-11-22
1261,87.0,11.0,23.0,4.0,1.0,1.0,1.0,25.0,0.0,18.0,0.0,6.3,0.0,5.5,0.0,17,0.0,0.36,0.0,,,,,,0.68,,,,1987-11-23
1262,87.0,11.0,24.0,4.0,1.0,1.0,1.0,,,14.0,0.0,10.0,0.0,3.7,0.0,12,0.0,0.21,0.0,,,,,,,,,,1987-11-24
1263,87.0,11.0,25.0,4.0,1.0,1.0,1.0,,,11.0,0.0,7.6,0.0,13,0.0,18,0.0,0.1,3.0,,,,,,,,,,1987-11-25
1264,87.0,11.0,27.0,4.0,1.0,1.0,1.0,105.0,0.0,,,2.9,0.0,3.9,0.0,18,0.0,0.1,3.0,,,,,,0.17142857142857143,,,,1987-11-27
1265,87.0,11.0,28.0,4.0,1.0,1.0,1.0,12.0,0.0,,,1.9,0.0,46,0.0,14,0.0,0.26,0.0,,,,,,1.1666666666666667,,,,1987-11-28
1266,87.0,11.0,29.0,4.0,1.0,1.0,1.0,31.0,0.0,3.7,0.0,11.0,0.0,5.1,0.0,12,0.0,0.1,3.0,,,,,,0.3870967741935484,,,,1987-11-29
1267,87.0,11.0,30.0,4.0,1.0,1.0,1.0,,,6.2,0.0,15.0,0.0,,,,,,,,,,,,,,,,1987-11-30
1268,87.0,12.0,1.0,4.0,1.0,1.0,1.0,,,2.5,0.0,,,,,,,,,,,,,,,,,,1987-12-01
1269,87.0,12.0,2.0,4.0,1.0,1.0,1.0,,,0.9,0.0,2.8,0.0,7.2,0.0,5.8,0.0,0.1,3.0,,,,,,,,,,1987-12-02
1270,87.0,12.0,3.0,4.0,1.0,1.0,1.0,8.0,0.0,1.1,0.0,1.2,0.0,4.4,0.0,8.6,0.0,0.28,0.0,,,,,,1.075,,,,1987-12-03
1271,87.0,12.0,4.0,4.0,1.0,1.0,1.0,7.0,0.0,2.1,0.0,3.0,0.0,3.1,0.0,5,0.0,0.29,0.0,,,,,,0.7142857142857143,,,,1987-12-04
1272,87.0,12.0,5.0,4.0,1.0,1.0,1.0,25.0,0.0,3.0,0.0,5.5,0.0,2.8,0.0,4.8,0.0,0.1,3.0,,,,,,0.192,,,,1987-12-05
1273,87.0,12.0,6.0,4.0,1.0,1.0,1.0,66.0,0.0,10.0,0.0,8.6,0.0,4.7,0.0,13,0.0,0.1,3.0,,,,,,0.19696969696969696,,,,1987-12-06
1274,87.0,12.0,7.0,4.0,1.0,1.0,1.0,28.0,0.0,7.5,0.0,5.0,0.0,6.2,0.0,31,0.0,0.48,0.0,,,,,,1.1071428571428572,,,,1987-12-07
1275,87.0,12.0,8.0,4.0,1.0,1.0,1.0,30.0,0.0,4.6,0.0,4.9,0.0,4.4,0.0,16,0.0,0.32,0.0,,,,,,0.5333333333333333,,,,1987-12-08
1276,87.0,12.0,9.0,4.0,1.0,1.0,1.0,8.0,0.0,4.6,0.0,2.5,0.0,3.9,0.0,5.3,0.0,0.1,3.0,,,,,,0.6625,,,,1987-12-09
1277,87.0,12.0,10.0,4.0,1.0,1.0,1.0,26.0,0.0,5.9,0.0,3.4,0.0,4.4,0.0,9.6,0.0,0.29,0.0,,,,,,0.3692307692307692,,,,1987-12-10
1278,87.0,12.0,11.0,4.0,1.0,1.0,1.0,14.0,0.0,9.8,0.0,5.0,0.0,4.2,0.0,11,0.0,0.25,0.0,,,,,,0.7857142857142857,,,,1987-12-11
1279,87.0,12.0,12.0,4.0,1.0,1.0,1.0,9.0,0.0,2.3,0.0,2.3,0.0,4.8,0.0,9.2,0.0,0.2,0.0,,,,,,1.0222222222222221,,,,1987-12-12
1280,87.0,12.0,13.0,4.0,1.0,1.0,1.0,7.0,0.0,4.4,0.0,4.4,0.0,3.3,0.0,9.8,0.0,0.26,0.0,,,,,,1.4000000000000001,,,,1987-12-13
1281,87.0,12.0,14.0,4.0,1.0,1.0,1.0,,,3.5,0.0,3.3,0.0,4.7,0.0,7.2,0.0,0.26,0.0,,,,,,,,,,1987-12-14
1282,87.0,12.0,15.0,4.0,1.0,1.0,1.0,3.0,0.0,7.8,0.0,,,4.5,0.0,13,0.0,0.44,0.0,,,,,,4.333333333333333,,,,1987-12-15
1283,87.0,12.0,16.0,4.0,1.0,1.0,1.0,37.0,0.0,7.2,0.0,8.6,0.0,2,0.0,13,0.0,0.3,0.0,,,,,,0.35135135135135137,,,,1987-12-16
1284,87.0,12.0,17.0,4.0,1.0,1.0,1.0,21.0,0.0,3.0,0.0,1.2,0.0,2.3,0.0,1,3.0,0.1,3.0,,,,,,0.047619047619047616,,,,1987-12-17
1285,87.0,12.0,18.0,4.0,1.0,1.0,1.0,85.0,0.0,7.1,0.0,7.1,0.0,2,0.0,7.3,0.0,0.25,0.0,,,,,,0.08588235294117647,,,,1987-12-18
1286,87.0,12.0,19.0,4.0,1.0,1.0,1.0,34.0,0.0,6.5,0.0,7.4,0.0,1.5,0.0,14,0.0,0.22,0.0,,,,,,0.4117647058823529,,,,1987-12-19
1287,87.0,12.0,20.0,4.0,1.0,1.0,1.0,94.0,0.0,13.0,0.0,33.0,0.0,3.4,0.0,54,0.0,0.82,0.0,,,,,,0.574468085106383,,,,1987-12-20
1288,87.0,12.0,21.0,4.0,1.0,1.0,1.0,37.0,0.0,7.8,0.0,9.7,0.0,2,0.0,31,0.0,0.51,0.0,,,,,,0.8378378378378378,,,,1987-12-21
1289,87.0,12.0,22.0,4.0,1.0,1.0,1.0,11.0,0.0,3.9,0.0,4.7,0.0,4.1,0.0,6.6,0.0,0.1,3.0,,,,,,0.6,,,,1987-12-22
1290,87.0,12.0,23.0,4.0,1.0,1.0,1.0,27.0,0.0,4.8,0.0,2.9,0.0,2.1,0.0,16,0.0,0.4,0.0,,,,,,0.5925925925925926,,,,1987-12-23
1291,87.0,12.0,24.0,4.0,1.0,1.0,1.0,22.0,0.0,8.1,0.0,4.0,0.0,1.9,0.0,9.8,0.0,0.9,0.0,,,,,,0.4454545454545455,,,,1987-12-24
1292,87.0,12.0,25.0,4.0,1.0,1.0,1.0,2.5,0.0,5.2,0.0,9.1,0.0,2.1,0.0,12,0.0,0.35,0.0,,,,,,4.8,,,,1987-12-25
1293,87.0,12.0,26.0,4.0,1.0,1.0,1.0,16.0,0.0,10.0,0.0,6.9,0.0,2.8,0.0,6.5,0.0,0.34,0.0,,,,,,0.40625,,,,1987-12-26
1294,87.0,12.0,27.0,4.0,1.0,1.0,1.0,62.0,0.0,17.0,0.0,16.0,0.0,4,0.0,30,0.0,0.53,0.0,,,,,,0.4838709677419355,,,,1987-12-27
1295,87.0,12.0,28.0,4.0,1.0,1.0,1.0,38.0,0.0,7.7,0.0,11.0,0.0,2.7,0.0,16,0.0,0.42,0.0,,,,,,0.42105263157894735,,,,1987-12-28
1296,87.0,12.0,29.0,4.0,1.0,1.0,1.0,21.0,0.0,5.0,0.0,2.7,0.0,3.5,0.0,4,0.0,0.1,3.0,,,,,,0.19047619047619047,,,,1987-12-29
1297,87.0,12.0,30.0,4.0,1.0,1.0,1.0,23.0,0.0,7.9,0.0,1.5,0.0,3,0.0,3.67,0.0,0.1,3.0,,,,,,0.15956521739130433,,,,1987-12-30
1299,88.0,1.0,3.0,4.0,1.0,1.0,1.0,51.0,0.0,2.52,0.0,8.7,0.0,1.9,0.0,,,,,,,,,,0,,,,1988-01-03
1300,88.0,1.0,4.0,4.0,1.0,1.0,1.0,49.0,0.0,3.51,0.0,8.5,0.0,1.6,0.0,7.9,0.0,0.1,3.0,,,,,,0.16122448979591839,,,,1988-01-04
1301,88.0,1.0,5.0,4.0,1.0,1.0,1.0,57.0,0.0,3.3,0.0,6.3,0.0,1.2,0.0,14,0.0,0.22,0.0,,,,,,0.24561403508771928,,,,1988-01-05
1302,88.0,1.0,6.0,4.0,1.0,1.0,1.0,45.0,0.0,1.22,0.0,5.2,0.0,1.4,0.0,15,0.0,0.38,0.0,,,,,,0.3333333333333333,,,,1988-01-06
1303,88.0,1.0,7.0,4.0,1.0,1.0,1.0,32.0,0.0,1.72,0.0,5.2,0.0,2.1,0.0,15,0.0,0.22,0.0,,,,,,0.46875,,,,1988-01-07
1304,88.0,1.0,8.0,4.0,1.0,1.0,1.0,40.0,0.0,,,5.9,0.0,4.2,2.0,6.9,0.0,0.25,0.0,,,,,,0.17250000000000001,,,,1988-01-08
1305,88.0,1.0,9.0,4.0,1.0,1.0,1.0,48.0,0.0,2.59,0.0,14.3,0.0,1.3,0.0,8.6,0.0,0.29,0.0,,,,,,0.17916666666666667,,,,1988-01-09
1306,88.0,1.0,10.0,4.0,1.0,1.0,1.0,37.0,0.0,2.29,0.0,8.6,0.0,3.4,0.0,3.9,0.0,0.1,3.0,,,,,,0.1054054054054054,,,,1988-01-10
1307,88.0,1.0,11.0,4.0,1.0,1.0,1.0,48.0,0.0,3.23,0.0,6.2,0.0,3.2,0.0,9.5,0.0,0.35,0.0,,,,,,0.19791666666666666,,,,1988-01-11
1308,88.0,1.0,12.0,4.0,1.0,1.0,1.0,36.0,0.0,3.53,0.0,8.1,0.0,,2.0,6.6,2.0,0.1,3.0,,,,,,0.18333333333333332,,,,1988-01-12
1309,88.0,1.0,13.0,4.0,1.0,1.0,1.0,60.0,0.0,4.4,0.0,14.0,0.0,2.7,0.0,28,0.0,0.76,0.0,,,,,,0.4666666666666667,,,,1988-01-13
1310,88.0,1.0,14.0,4.0,1.0,1.0,1.0,65.0,0.0,2.79,0.0,5.9,0.0,2.2,0.0,21,0.0,0.57,0.0,,,,,,0.3230769230769231,,,,1988-01-14
1311,88.0,1.0,15.0,4.0,1.0,1.0,1.0,53.0,0.0,2.03,0.0,4.5,0.0,0.8,0.0,8.9,0.0,0.1,3.0,,,,,,0.1679245283018868,,,,1988-01-15
1312,88.0,1.0,16.0,4.0,1.0,1.0,1.0,62.0,0.0,0.74,0.0,6.3,0.0,2.4,0.0,7.9,0.0,0.24,0.0,,,,,,0.12741935483870967,,,,1988-01-16
1313,88.0,1.0,17.0,4.0,1.0,1.0,1.0,78.0,0.0,4.57,0.0,17.3,0.0,0.9,0.0,13,0.0,0.1,3.0,,,,,,0.16666666666666666,,,,1988-01-17
1314,88.0,1.0,18.0,4.0,1.0,1.0,1.0,83.0,0.0,5.69,0.0,17.4,0.0,2.8,0.0,23,0.0,0.47,0.0,,,,,,0.27710843373493976,,,,1988-01-18
1315,88.0,1.0,19.0,4.0,1.0,1.0,1.0,95.0,0.0,11.1,0.0,25.3,0.0,3,0.0,45,0.0,1,0.0,,,,,,0.47368421052631576,,,,1988-01-19
1316,88.0,1.0,20.0,4.0,1.0,1.0,1.0,102.0,0.0,14.5,0.0,27.6,0.0,4.4,0.0,56,0.0,1.2,0.0,,,,,,0.5490196078431373,,,,1988-01-20
1317,88.0,1.0,21.0,4.0,1.0,1.0,1.0,74.0,0.0,10.5,0.0,18.2,0.0,0.7,0.0,37,0.0,0.72,0.0,,,,,,0.5,,,,1988-01-21
1318,88.0,1.0,22.0,4.0,1.0,1.0,1.0,65.0,0.0,6.71,0.0,14.8,0.0,1,0.0,40,0.0,1,0.0,,,,,,0.6153846153846154,,,,1988-01-22
1319,88.0,1.0,23.0,4.0,1.0,1.0,1.0,32.0,0.0,7.2,0.0,9.8,0.0,1,2.0,20,0.0,0.36,0.0,,,,,,0.625,,,,1988-01-23
